GridID,X_Lon,Y_Lat,M8H_O3
32243,88.35,32.55,107.0
32244,88.45,32.55,108.0
32245,88.55,32.55,108.0
32246,88.65,32.55,107.0
32247,88.75,32.55,106.0
32248,88.85,32.55,107.0
32249,88.95,32.55,107.0
32250,89.05,32.55,107.0
32251,89.15,32.55,106.0
32252,89.25,32.55,106.0
32253,89.35,32.55,107.0
32254,89.45,32.55,107.0
32255,89.55,32.55,107.0
32256,89.65,32.55,106.0
32257,89.75,32.55,106.0
32258,89.85,32.55,107.0
32259,89.95,32.55,107.0
32260,90.05,32.55,107.0
32261,90.15,32.55,107.0
32262,90.25,32.55,107.0
32263,90.35,32.55,106.0
32264,90.45,32.55,107.0
32265,90.55,32.55,107.0
32266,90.65,32.55,106.0
32267,90.75,32.55,106.0
32268,90.85,32.55,106.0
32269,90.95,32.55,107.0
32270,91.05,32.55,109.0
32271,91.15,32.55,109.0
32272,91.25,32.55,108.0
32273,91.35,32.55,108.0
32274,91.45,32.55,108.0
32275,91.55,32.55,107.0
32276,91.65,32.55,105.0
32277,91.75,32.55,105.0
32278,91.85,32.55,104.0
32279,91.95,32.55,105.0
32280,92.05,32.55,105.0
32281,92.15,32.55,106.0
32282,92.25,32.55,107.0
32283,92.35,32.55,106.0
32284,92.45,32.55,107.0
32285,92.55,32.55,106.0
32286,92.65,32.55,108.0
32287,92.75,32.55,108.0
32288,92.85,32.55,109.0
32289,92.95,32.55,107.0
32290,93.05,32.55,104.0
32291,93.15,32.55,104.0
32292,93.25,32.55,104.0
32293,93.35,32.55,104.0
32294,93.45,32.55,103.0
32295,93.55,32.55,104.0
32296,93.65,32.55,104.0
32297,93.75,32.55,104.0
32298,93.85,32.55,104.0
32299,93.95,32.55,106.0
32300,94.05,32.55,105.0
32301,94.15,32.55,105.0
32302,94.25,32.55,104.0
32303,94.35,32.55,104.0
32304,94.45,32.55,104.0
32305,94.55,32.55,104.0
32306,94.65,32.55,103.0
32307,94.75,32.55,103.0
32308,94.85,32.55,103.0
32309,94.95,32.55,103.0
32310,95.05,32.55,104.0
32311,95.15,32.55,103.0
32312,95.25,32.55,99.0
32313,95.35,32.55,104.0
32314,95.45,32.55,103.0
32315,95.55,32.55,100.0
32316,95.65,32.55,98.0
32317,95.75,32.55,98.0
32318,95.85,32.55,99.0
32319,95.95,32.55,98.0
32320,96.05,32.55,96.0
32321,96.15,32.55,95.0
32322,96.25,32.55,95.0
32323,96.35,32.55,96.0
32324,96.45,32.55,95.0
32325,96.55,32.55,95.0
32326,96.65,32.55,94.0
32327,96.75,32.55,95.0
32328,96.85,32.55,96.0
32329,96.95,32.55,96.0
32330,97.05,32.55,97.0
32331,97.15,32.55,100.0
32332,97.25,32.55,98.0
32333,97.35,32.55,97.0
32334,97.45,32.55,100.0
32335,97.55,32.55,96.0
32336,97.65,32.55,93.0
32337,97.75,32.55,95.0
32338,97.85,32.55,96.0
32339,97.95,32.55,94.0
32340,98.05,32.55,93.0
32341,98.15,32.55,98.0
32342,98.25,32.55,99.0
32343,98.35,32.55,95.0
32344,98.45,32.55,94.0
32345,98.55,32.55,99.0
32346,98.65,32.55,98.0
32347,98.75,32.55,96.0
32348,98.85,32.55,96.0
32349,98.95,32.55,100.0
32350,99.05,32.55,92.0
32351,99.15,32.55,91.0
32352,99.25,32.55,90.0
32353,99.35,32.55,94.0
32354,99.45,32.55,90.0
32355,99.55,32.55,97.0
32356,99.65,32.55,95.0
32357,99.75,32.55,97.0
32358,99.85,32.55,93.0
32359,99.95,32.55,98.0
32360,100.05,32.55,94.0
32361,100.15,32.55,94.0
32362,100.25,32.55,95.0
32363,100.35,32.55,91.0
32364,100.45,32.55,91.0
32365,100.55,32.55,90.0
32366,100.65,32.55,89.0
32367,100.75,32.55,91.0
32368,100.85,32.55,92.0
32369,100.95,32.55,90.0
32370,101.05,32.55,89.0
32371,101.15,32.55,90.0
32372,101.25,32.55,89.0
32373,101.35,32.55,89.0
32374,101.45,32.55,88.0
32375,101.55,32.55,88.0
32376,101.65,32.55,88.0
32377,101.75,32.55,89.0
32378,101.85,32.55,91.0
32379,101.95,32.55,91.0
32380,102.05,32.55,90.0
32381,102.15,32.55,91.0
32382,102.25,32.55,91.0
32383,102.35,32.55,91.0
32384,102.45,32.55,91.0
32385,102.55,32.55,90.0
32386,102.65,32.55,89.0
32387,102.75,32.55,92.0
32388,102.85,32.55,94.0
32389,102.95,32.55,90.0
32390,103.05,32.55,87.0
32391,103.15,32.55,88.0
32392,103.25,32.55,89.0
32393,103.35,32.55,85.0
32394,103.45,32.55,86.0
32395,103.55,32.55,87.0
32396,103.65,32.55,87.0
32397,103.75,32.55,92.0
32398,103.85,32.55,88.0
32399,103.95,32.55,87.0
32400,104.05,32.55,85.0
32401,104.15,32.55,83.0
32402,104.25,32.55,80.0
32403,104.35,32.55,80.0
32404,104.45,32.55,80.0
32405,104.55,32.55,79.0
32406,104.65,32.55,79.0
32407,104.75,32.55,78.0
32408,104.85,32.55,77.0
32409,104.95,32.55,76.0
32410,105.05,32.55,77.0
32411,105.15,32.55,77.0
32412,105.25,32.55,77.0
32413,105.35,32.55,77.0
32414,105.45,32.55,76.0
32415,105.55,32.55,75.0
32416,105.65,32.55,75.0
32417,105.75,32.55,75.0
32418,105.85,32.55,75.0
32419,105.95,32.55,78.0
32420,106.05,32.55,78.0
32421,106.15,32.55,78.0
32422,106.25,32.55,78.0
32423,106.35,32.55,78.0
32424,106.45,32.55,79.0
32425,106.55,32.55,81.0
32426,106.65,32.55,82.0
32427,106.75,32.55,82.0
32428,106.85,32.55,83.0
32429,106.95,32.55,82.0
32430,107.05,32.55,81.0
32431,107.15,32.55,84.0
32432,107.25,32.55,83.0
32433,107.35,32.55,83.0
32434,107.45,32.55,83.0
32435,107.55,32.55,83.0
32436,107.65,32.55,83.0
32437,107.75,32.55,85.0
32438,107.85,32.55,84.0
32439,107.95,32.55,85.0
32440,108.05,32.55,85.0
32441,108.15,32.55,85.0
32442,108.25,32.55,86.0
32443,108.35,32.55,86.0
32444,108.45,32.55,85.0
32445,108.55,32.55,86.0
32446,108.65,32.55,86.0
32447,108.75,32.55,87.0
32448,108.85,32.55,87.0
32449,108.95,32.55,85.0
32450,109.05,32.55,85.0
32451,109.15,32.55,84.0
32452,109.25,32.55,84.0
32453,109.35,32.55,84.0
32454,109.45,32.55,84.0
32455,109.55,32.55,83.0
32456,109.65,32.55,84.0
32457,109.75,32.55,84.0
32458,109.85,32.55,84.0
32459,109.95,32.55,84.0
32460,110.05,32.55,85.0
32461,110.15,32.55,85.0
32462,110.25,32.55,86.0
32463,110.35,32.55,85.0
32464,110.45,32.55,84.0
32465,110.55,32.55,85.0
32466,110.65,32.55,86.0
32467,110.75,32.55,88.0
32468,110.85,32.55,90.0
32469,110.95,32.55,90.0
32470,111.05,32.55,91.0
32471,111.15,32.55,91.0
32472,111.25,32.55,91.0
32473,111.35,32.55,91.0
32474,111.45,32.55,91.0
32475,111.55,32.55,94.0
32476,111.65,32.55,104.0
32477,111.75,32.55,106.0
32478,111.85,32.55,108.0
32479,111.95,32.55,109.0
32480,112.05,32.55,109.0
32481,112.15,32.55,110.0
32482,112.25,32.55,118.0
32483,112.35,32.55,123.0
32484,112.45,32.55,119.0
32485,112.55,32.55,118.0
32486,112.65,32.55,119.0
32487,112.75,32.55,119.0
32488,112.85,32.55,121.0
32489,112.95,32.55,121.0
32490,113.05,32.55,121.0
32491,113.15,32.55,119.0
32492,113.25,32.55,118.0
32493,113.35,32.55,119.0
32494,113.45,32.55,119.0
32495,113.55,32.55,117.0
32496,113.65,32.55,117.0
32497,113.75,32.55,120.0
32498,113.85,32.55,120.0
32499,113.95,32.55,122.0
32500,114.05,32.55,121.0
32501,114.15,32.55,119.0
32502,114.25,32.55,119.0
32503,114.35,32.55,118.0
32504,114.45,32.55,118.0
32505,114.55,32.55,119.0
32506,114.65,32.55,120.0
32507,114.75,32.55,120.0
32508,114.85,32.55,119.0
32509,114.95,32.55,119.0
32510,115.05,32.55,120.0
32511,115.15,32.55,120.0
32512,115.25,32.55,119.0
32513,115.35,32.55,116.0
32514,115.45,32.55,111.0
32515,115.55,32.55,110.0
32516,115.65,32.55,109.0
32517,115.75,32.55,110.0
32518,115.85,32.55,109.0
32519,115.95,32.55,112.0
32520,116.05,32.55,111.0
32521,116.15,32.55,111.0
32522,116.25,32.55,112.0
32523,116.35,32.55,112.0
32524,116.45,32.55,111.0
32525,116.55,32.55,112.0
32526,116.65,32.55,109.0
32527,116.75,32.55,109.0
32528,116.85,32.55,110.0
32529,116.95,32.55,110.0
32530,117.05,32.55,109.0
32531,117.15,32.55,106.0
32532,117.25,32.55,102.0
32533,117.35,32.55,98.0
32534,117.45,32.55,98.0
32535,117.55,32.55,98.0
32536,117.65,32.55,97.0
32537,117.75,32.55,96.0
32538,117.85,32.55,94.0
32539,117.95,32.55,93.0
32540,118.05,32.55,93.0
32541,118.15,32.55,93.0
32542,118.25,32.55,93.0
32543,118.35,32.55,93.0
32544,118.45,32.55,93.0
32545,118.55,32.55,94.0
32546,118.65,32.55,94.0
32547,118.75,32.55,94.0
32548,118.85,32.55,94.0
32549,118.95,32.55,93.0
32550,119.05,32.55,93.0
32551,119.15,32.55,94.0
32552,119.25,32.55,93.0
32553,119.35,32.55,94.0
32554,119.45,32.55,92.0
32555,119.55,32.55,93.0
32556,119.65,32.55,89.0
32557,119.75,32.55,89.0
32558,119.85,32.55,94.0
32559,119.95,32.55,95.0
32560,120.05,32.55,93.0
32561,120.15,32.55,92.0
32562,120.25,32.55,88.0
32563,120.35,32.55,87.0
32564,120.45,32.55,90.0
32565,120.55,32.55,88.0
32566,120.65,32.55,87.0
32567,120.75,32.55,90.0
32568,120.85,32.55,86.0
32569,120.95,32.55,87.0
32570,121.05,32.55,88.0
32575,78.65,32.65,89.0
32582,79.35,32.65,91.0
32583,79.45,32.65,93.0
32584,79.55,32.65,94.0
32585,79.65,32.65,95.0
32586,79.75,32.65,95.0
32587,79.85,32.65,101.0
32588,79.95,32.65,101.0
32589,80.05,32.65,100.0
32590,80.15,32.65,100.0
32591,80.25,32.65,100.0
32592,80.35,32.65,99.0
32593,80.45,32.65,99.0
32594,80.55,32.65,100.0
32595,80.65,32.65,100.0
32596,80.75,32.65,100.0
32597,80.85,32.65,100.0
32598,80.95,32.65,100.0
32599,81.05,32.65,101.0
32600,81.15,32.65,99.0
32601,81.25,32.65,99.0
32602,81.35,32.65,98.0
32603,81.45,32.65,98.0
32604,81.55,32.65,98.0
32605,81.65,32.65,98.0
32606,81.75,32.65,99.0
32607,81.85,32.65,98.0
32608,81.95,32.65,98.0
32609,82.05,32.65,97.0
32610,82.15,32.65,98.0
32611,82.25,32.65,98.0
32612,82.35,32.65,98.0
32613,82.45,32.65,99.0
32614,82.55,32.65,99.0
32615,82.65,32.65,99.0
32616,82.75,32.65,100.0
32617,82.85,32.65,100.0
32618,82.95,32.65,99.0
32619,83.05,32.65,100.0
32620,83.15,32.65,100.0
32621,83.25,32.65,101.0
32622,83.35,32.65,101.0
32623,83.45,32.65,100.0
32624,83.55,32.65,100.0
32625,83.65,32.65,99.0
32626,83.75,32.65,101.0
32627,83.85,32.65,101.0
32628,83.95,32.65,101.0
32629,84.05,32.65,101.0
32630,84.15,32.65,102.0
32631,84.25,32.65,103.0
32632,84.35,32.65,103.0
32633,84.45,32.65,103.0
32634,84.55,32.65,103.0
32635,84.65,32.65,103.0
32636,84.75,32.65,103.0
32637,84.85,32.65,103.0
32638,84.95,32.65,104.0
32639,85.05,32.65,104.0
32640,85.15,32.65,105.0
32641,85.25,32.65,105.0
32642,85.35,32.65,106.0
32643,85.45,32.65,107.0
32644,85.55,32.65,107.0
32645,85.65,32.65,107.0
32646,85.75,32.65,106.0
32647,85.85,32.65,106.0
32648,85.95,32.65,107.0
32649,86.05,32.65,107.0
32650,86.15,32.65,108.0
32651,86.25,32.65,108.0
32652,86.35,32.65,107.0
32653,86.45,32.65,108.0
32654,86.55,32.65,108.0
32655,86.65,32.65,108.0
32656,86.75,32.65,107.0
32657,86.85,32.65,106.0
32658,86.95,32.65,107.0
32659,87.05,32.65,107.0
32660,87.15,32.65,108.0
32661,87.25,32.65,108.0
32662,87.35,32.65,110.0
32663,87.45,32.65,110.0
32664,87.55,32.65,110.0
32665,87.65,32.65,110.0
32666,87.75,32.65,110.0
32667,87.85,32.65,109.0
32668,87.95,32.65,108.0
32669,88.05,32.65,108.0
32670,88.15,32.65,108.0
32671,88.25,32.65,108.0
32672,88.35,32.65,107.0
32673,88.45,32.65,107.0
32674,88.55,32.65,107.0
32675,88.65,32.65,107.0
32676,88.75,32.65,106.0
32677,88.85,32.65,106.0
32678,88.95,32.65,106.0
32679,89.05,32.65,106.0
32680,89.15,32.65,106.0
32681,89.25,32.65,106.0
32682,89.35,32.65,107.0
32683,89.45,32.65,106.0
32684,89.55,32.65,107.0
32685,89.65,32.65,105.0
32686,89.75,32.65,106.0
32687,89.85,32.65,107.0
32688,89.95,32.65,107.0
32689,90.05,32.65,107.0
32690,90.15,32.65,107.0
32691,90.25,32.65,108.0
32692,90.35,32.65,106.0
32693,90.45,32.65,106.0
32694,90.55,32.65,107.0
32695,90.65,32.65,107.0
32696,90.75,32.65,106.0
32697,90.85,32.65,106.0
32698,90.95,32.65,107.0
32699,91.05,32.65,107.0
32700,91.15,32.65,107.0
32701,91.25,32.65,108.0
32702,91.35,32.65,106.0
32703,91.45,32.65,107.0
32704,91.55,32.65,107.0
32705,91.65,32.65,106.0
32706,91.75,32.65,106.0
32707,91.85,32.65,105.0
32708,91.95,32.65,106.0
32709,92.05,32.65,107.0
32710,92.15,32.65,106.0
32711,92.25,32.65,107.0
32712,92.35,32.65,107.0
32713,92.45,32.65,108.0
32714,92.55,32.65,108.0
32715,92.65,32.65,107.0
32716,92.75,32.65,107.0
32717,92.85,32.65,110.0
32718,92.95,32.65,109.0
32719,93.05,32.65,106.0
32720,93.15,32.65,105.0
32721,93.25,32.65,105.0
32722,93.35,32.65,107.0
32723,93.45,32.65,103.0
32724,93.55,32.65,106.0
32725,93.65,32.65,106.0
32726,93.75,32.65,105.0
32727,93.85,32.65,105.0
32728,93.95,32.65,105.0
32729,94.05,32.65,105.0
32730,94.15,32.65,105.0
32731,94.25,32.65,105.0
32732,94.35,32.65,101.0
32733,94.45,32.65,100.0
32734,94.55,32.65,101.0
32735,94.65,32.65,103.0
32736,94.75,32.65,103.0
32737,94.85,32.65,102.0
32738,94.95,32.65,107.0
32739,95.05,32.65,108.0
32740,95.15,32.65,100.0
32741,95.25,32.65,103.0
32742,95.35,32.65,104.0
32743,95.45,32.65,101.0
32744,95.55,32.65,100.0
32745,95.65,32.65,97.0
32746,95.75,32.65,98.0
32747,95.85,32.65,98.0
32748,95.95,32.65,97.0
32749,96.05,32.65,98.0
32750,96.15,32.65,97.0
32751,96.25,32.65,95.0
32752,96.35,32.65,94.0
32753,96.45,32.65,94.0
32754,96.55,32.65,94.0
32755,96.65,32.65,95.0
32756,96.75,32.65,96.0
32757,96.85,32.65,96.0
32758,96.95,32.65,97.0
32759,97.05,32.65,96.0
32760,97.15,32.65,98.0
32761,97.25,32.65,97.0
32762,97.35,32.65,98.0
32763,97.45,32.65,95.0
32764,97.55,32.65,95.0
32765,97.65,32.65,96.0
32766,97.75,32.65,104.0
32767,97.85,32.65,100.0
32768,97.95,32.65,100.0
32769,98.05,32.65,99.0
32770,98.15,32.65,96.0
32771,98.25,32.65,101.0
32772,98.35,32.65,95.0
32773,98.45,32.65,95.0
32774,98.55,32.65,96.0
32775,98.65,32.65,93.0
32776,98.75,32.65,98.0
32777,98.85,32.65,99.0
32778,98.95,32.65,99.0
32779,99.05,32.65,90.0
32780,99.15,32.65,90.0
32781,99.25,32.65,94.0
32782,99.35,32.65,94.0
32783,99.45,32.65,95.0
32784,99.55,32.65,98.0
32785,99.65,32.65,91.0
32786,99.75,32.65,92.0
32787,99.85,32.65,95.0
32788,99.95,32.65,98.0
32789,100.05,32.65,96.0
32790,100.15,32.65,96.0
32791,100.25,32.65,95.0
32792,100.35,32.65,91.0
32793,100.45,32.65,92.0
32794,100.55,32.65,91.0
32795,100.65,32.65,91.0
32796,100.75,32.65,91.0
32797,100.85,32.65,91.0
32798,100.95,32.65,88.0
32799,101.05,32.65,88.0
32800,101.15,32.65,88.0
32801,101.25,32.65,92.0
32802,101.35,32.65,91.0
32803,101.45,32.65,90.0
32804,101.55,32.65,90.0
32805,101.65,32.65,91.0
32806,101.75,32.65,91.0
32807,101.85,32.65,89.0
32808,101.95,32.65,89.0
32809,102.05,32.65,92.0
32810,102.15,32.65,92.0
32811,102.25,32.65,91.0
32812,102.35,32.65,90.0
32813,102.45,32.65,90.0
32814,102.55,32.65,90.0
32815,102.65,32.65,90.0
32816,102.75,32.65,89.0
32817,102.85,32.65,89.0
32818,102.95,32.65,89.0
32819,103.05,32.65,89.0
32820,103.15,32.65,87.0
32821,103.25,32.65,88.0
32822,103.35,32.65,86.0
32823,103.45,32.65,88.0
32824,103.55,32.65,90.0
32825,103.65,32.65,92.0
32826,103.75,32.65,90.0
32827,103.85,32.65,94.0
32828,103.95,32.65,93.0
32829,104.05,32.65,86.0
32830,104.15,32.65,85.0
32831,104.25,32.65,82.0
32832,104.35,32.65,81.0
32833,104.45,32.65,79.0
32834,104.55,32.65,79.0
32835,104.65,32.65,79.0
32836,104.75,32.65,78.0
32837,104.85,32.65,78.0
32838,104.95,32.65,78.0
32839,105.05,32.65,77.0
32840,105.15,32.65,78.0
32841,105.25,32.65,77.0
32842,105.35,32.65,77.0
32843,105.45,32.65,78.0
32844,105.55,32.65,78.0
32845,105.65,32.65,76.0
32846,105.75,32.65,77.0
32847,105.85,32.65,78.0
32848,105.95,32.65,80.0
32849,106.05,32.65,80.0
32850,106.15,32.65,79.0
32851,106.25,32.65,78.0
32852,106.35,32.65,80.0
32853,106.45,32.65,80.0
32854,106.55,32.65,81.0
32855,106.65,32.65,81.0
32856,106.75,32.65,82.0
32857,106.85,32.65,82.0
32858,106.95,32.65,83.0
32859,107.05,32.65,82.0
32860,107.15,32.65,82.0
32861,107.25,32.65,84.0
32862,107.35,32.65,83.0
32863,107.45,32.65,83.0
32864,107.55,32.65,84.0
32865,107.65,32.65,83.0
32866,107.75,32.65,84.0
32867,107.85,32.65,84.0
32868,107.95,32.65,85.0
32869,108.05,32.65,85.0
32870,108.15,32.65,86.0
32871,108.25,32.65,86.0
32872,108.35,32.65,85.0
32873,108.45,32.65,86.0
32874,108.55,32.65,86.0
32875,108.65,32.65,85.0
32876,108.75,32.65,85.0
32877,108.85,32.65,86.0
32878,108.95,32.65,89.0
32879,109.05,32.65,87.0
32880,109.15,32.65,86.0
32881,109.25,32.65,86.0
32882,109.35,32.65,86.0
32883,109.45,32.65,86.0
32884,109.55,32.65,85.0
32885,109.65,32.65,85.0
32886,109.75,32.65,85.0
32887,109.85,32.65,84.0
32888,109.95,32.65,84.0
32889,110.05,32.65,85.0
32890,110.15,32.65,85.0
32891,110.25,32.65,85.0
32892,110.35,32.65,86.0
32893,110.45,32.65,86.0
32894,110.55,32.65,87.0
32895,110.65,32.65,89.0
32896,110.75,32.65,91.0
32897,110.85,32.65,92.0
32898,110.95,32.65,89.0
32899,111.05,32.65,90.0
32900,111.15,32.65,90.0
32901,111.25,32.65,90.0
32902,111.35,32.65,90.0
32903,111.45,32.65,92.0
32904,111.55,32.65,95.0
32905,111.65,32.65,101.0
32906,111.75,32.65,104.0
32907,111.85,32.65,105.0
32908,111.95,32.65,108.0
32909,112.05,32.65,110.0
32910,112.15,32.65,111.0
32911,112.25,32.65,117.0
32912,112.35,32.65,119.0
32913,112.45,32.65,122.0
32914,112.55,32.65,122.0
32915,112.65,32.65,122.0
32916,112.75,32.65,121.0
32917,112.85,32.65,123.0
32918,112.95,32.65,121.0
32919,113.05,32.65,121.0
32920,113.15,32.65,119.0
32921,113.25,32.65,119.0
32922,113.35,32.65,118.0
32923,113.45,32.65,119.0
32924,113.55,32.65,118.0
32925,113.65,32.65,118.0
32926,113.75,32.65,119.0
32927,113.85,32.65,121.0
32928,113.95,32.65,122.0
32929,114.05,32.65,121.0
32930,114.15,32.65,120.0
32931,114.25,32.65,119.0
32932,114.35,32.65,119.0
32933,114.45,32.65,118.0
32934,114.55,32.65,119.0
32935,114.65,32.65,119.0
32936,114.75,32.65,120.0
32937,114.85,32.65,119.0
32938,114.95,32.65,119.0
32939,115.05,32.65,119.0
32940,115.15,32.65,121.0
32941,115.25,32.65,121.0
32942,115.35,32.65,119.0
32943,115.45,32.65,115.0
32944,115.55,32.65,113.0
32945,115.65,32.65,111.0
32946,115.75,32.65,112.0
32947,115.85,32.65,112.0
32948,115.95,32.65,115.0
32949,116.05,32.65,115.0
32950,116.15,32.65,114.0
32951,116.25,32.65,115.0
32952,116.35,32.65,116.0
32953,116.45,32.65,114.0
32954,116.55,32.65,113.0
32955,116.65,32.65,111.0
32956,116.75,32.65,110.0
32957,116.85,32.65,110.0
32958,116.95,32.65,110.0
32959,117.05,32.65,109.0
32960,117.15,32.65,108.0
32961,117.25,32.65,103.0
32962,117.35,32.65,101.0
32963,117.45,32.65,98.0
32964,117.55,32.65,98.0
32965,117.65,32.65,97.0
32966,117.75,32.65,97.0
32967,117.85,32.65,95.0
32968,117.95,32.65,93.0
32969,118.05,32.65,93.0
32970,118.15,32.65,92.0
32971,118.25,32.65,89.0
32972,118.35,32.65,91.0
32973,118.45,32.65,92.0
32974,118.55,32.65,92.0
32975,118.65,32.65,91.0
32976,118.75,32.65,92.0
32977,118.85,32.65,92.0
32978,118.95,32.65,92.0
32979,119.05,32.65,92.0
32980,119.15,32.65,90.0
32981,119.25,32.65,92.0
32982,119.35,32.65,93.0
32983,119.45,32.65,92.0
32984,119.55,32.65,91.0
32985,119.65,32.65,89.0
32986,119.75,32.65,90.0
32987,119.85,32.65,92.0
32988,119.95,32.65,94.0
32989,120.05,32.65,93.0
32990,120.15,32.65,92.0
32991,120.25,32.65,88.0
32992,120.35,32.65,87.0
32993,120.45,32.65,88.0
32994,120.55,32.65,86.0
32995,120.65,32.65,88.0
32996,120.75,32.65,87.0
32997,120.85,32.65,85.0
33008,79.35,32.75,92.0
33009,79.45,32.75,93.0
33010,79.55,32.75,94.0
33011,79.65,32.75,95.0
33012,79.75,32.75,95.0
33013,79.85,32.75,100.0
33014,79.95,32.75,100.0
33015,80.05,32.75,100.0
33016,80.15,32.75,100.0
33017,80.25,32.75,99.0
33018,80.35,32.75,99.0
33019,80.45,32.75,100.0
33020,80.55,32.75,100.0
33021,80.65,32.75,101.0
33022,80.75,32.75,101.0
33023,80.85,32.75,101.0
33024,80.95,32.75,99.0
33025,81.05,32.75,99.0
33026,81.15,32.75,100.0
33027,81.25,32.75,99.0
33028,81.35,32.75,99.0
33029,81.45,32.75,98.0
33030,81.55,32.75,97.0
33031,81.65,32.75,98.0
33032,81.75,32.75,97.0
33033,81.85,32.75,99.0
33034,81.95,32.75,99.0
33035,82.05,32.75,98.0
33036,82.15,32.75,99.0
33037,82.25,32.75,99.0
33038,82.35,32.75,99.0
33039,82.45,32.75,99.0
33040,82.55,32.75,99.0
33041,82.65,32.75,100.0
33042,82.75,32.75,100.0
33043,82.85,32.75,99.0
33044,82.95,32.75,100.0
33045,83.05,32.75,101.0
33046,83.15,32.75,101.0
33047,83.25,32.75,101.0
33048,83.35,32.75,100.0
33049,83.45,32.75,101.0
33050,83.55,32.75,101.0
33051,83.65,32.75,101.0
33052,83.75,32.75,101.0
33053,83.85,32.75,102.0
33054,83.95,32.75,101.0
33055,84.05,32.75,102.0
33056,84.15,32.75,103.0
33057,84.25,32.75,102.0
33058,84.35,32.75,102.0
33059,84.45,32.75,102.0
33060,84.55,32.75,103.0
33061,84.65,32.75,102.0
33062,84.75,32.75,102.0
33063,84.85,32.75,102.0
33064,84.95,32.75,103.0
33065,85.05,32.75,105.0
33066,85.15,32.75,105.0
33067,85.25,32.75,105.0
33068,85.35,32.75,106.0
33069,85.45,32.75,106.0
33070,85.55,32.75,107.0
33071,85.65,32.75,107.0
33072,85.75,32.75,107.0
33073,85.85,32.75,106.0
33074,85.95,32.75,106.0
33075,86.05,32.75,106.0
33076,86.15,32.75,106.0
33077,86.25,32.75,107.0
33078,86.35,32.75,107.0
33079,86.45,32.75,107.0
33080,86.55,32.75,107.0
33081,86.65,32.75,107.0
33082,86.75,32.75,105.0
33083,86.85,32.75,104.0
33084,86.95,32.75,106.0
33085,87.05,32.75,108.0
33086,87.15,32.75,109.0
33087,87.25,32.75,109.0
33088,87.35,32.75,108.0
33089,87.45,32.75,109.0
33090,87.55,32.75,110.0
33091,87.65,32.75,109.0
33092,87.75,32.75,109.0
33093,87.85,32.75,108.0
33094,87.95,32.75,107.0
33095,88.05,32.75,107.0
33096,88.15,32.75,107.0
33097,88.25,32.75,107.0
33098,88.35,32.75,107.0
33099,88.45,32.75,107.0
33100,88.55,32.75,108.0
33101,88.65,32.75,107.0
33102,88.75,32.75,107.0
33103,88.85,32.75,106.0
33104,88.95,32.75,107.0
33105,89.05,32.75,106.0
33106,89.15,32.75,106.0
33107,89.25,32.75,106.0
33108,89.35,32.75,106.0
33109,89.45,32.75,106.0
33110,89.55,32.75,107.0
33111,89.65,32.75,107.0
33112,89.75,32.75,106.0
33113,89.85,32.75,106.0
33114,89.95,32.75,107.0
33115,90.05,32.75,107.0
33116,90.15,32.75,108.0
33117,90.25,32.75,107.0
33118,90.35,32.75,107.0
33119,90.45,32.75,107.0
33120,90.55,32.75,107.0
33121,90.65,32.75,106.0
33122,90.75,32.75,106.0
33123,90.85,32.75,107.0
33124,90.95,32.75,107.0
33125,91.05,32.75,107.0
33126,91.15,32.75,107.0
33127,91.25,32.75,108.0
33128,91.35,32.75,107.0
33129,91.45,32.75,107.0
33130,91.55,32.75,107.0
33131,91.65,32.75,107.0
33132,91.75,32.75,106.0
33133,91.85,32.75,105.0
33134,91.95,32.75,107.0
33135,92.05,32.75,108.0
33136,92.15,32.75,107.0
33137,92.25,32.75,107.0
33138,92.35,32.75,108.0
33139,92.45,32.75,108.0
33140,92.55,32.75,107.0
33141,92.65,32.75,107.0
33142,92.75,32.75,107.0
33143,92.85,32.75,110.0
33144,92.95,32.75,109.0
33145,93.05,32.75,108.0
33146,93.15,32.75,106.0
33147,93.25,32.75,106.0
33148,93.35,32.75,105.0
33149,93.45,32.75,105.0
33150,93.55,32.75,106.0
33151,93.65,32.75,105.0
33152,93.75,32.75,104.0
33153,93.85,32.75,105.0
33154,93.95,32.75,105.0
33155,94.05,32.75,104.0
33156,94.15,32.75,105.0
33157,94.25,32.75,109.0
33158,94.35,32.75,109.0
33159,94.45,32.75,104.0
33160,94.55,32.75,106.0
33161,94.65,32.75,104.0
33162,94.75,32.75,103.0
33163,94.85,32.75,103.0
33164,94.95,32.75,102.0
33165,95.05,32.75,99.0
33166,95.15,32.75,103.0
33167,95.25,32.75,102.0
33168,95.35,32.75,101.0
33169,95.45,32.75,100.0
33170,95.55,32.75,100.0
33171,95.65,32.75,98.0
33172,95.75,32.75,97.0
33173,95.85,32.75,99.0
33174,95.95,32.75,103.0
33175,96.05,32.75,98.0
33176,96.15,32.75,97.0
33177,96.25,32.75,96.0
33178,96.35,32.75,94.0
33179,96.45,32.75,94.0
33180,96.55,32.75,94.0
33181,96.65,32.75,95.0
33182,96.75,32.75,94.0
33183,96.85,32.75,95.0
33184,96.95,32.75,93.0
33185,97.05,32.75,92.0
33186,97.15,32.75,97.0
33187,97.25,32.75,94.0
33188,97.35,32.75,93.0
33189,97.45,32.75,93.0
33190,97.55,32.75,99.0
33191,97.65,32.75,99.0
33192,97.75,32.75,100.0
33193,97.85,32.75,99.0
